gene_id	PS
pgi|0000000005350262691|ti|535026|pi|0|	1
pgi|0000000005350263377|ti|535026|pi|0|	1
pgi|0000000005350263671|ti|535026|pi|0|	1
pgi|0000000005350263890|ti|535026|pi|0|	1
pgi|0000000005350262474|ti|535026|pi|0|	1
pgi|0000000005350262473|ti|535026|pi|0|	1
pgi|0000000005350261798|ti|535026|pi|0|	1
pgi|0000000005350262748|ti|535026|pi|0|	1
pgi|0000000005350264069|ti|535026|pi|0|	1
pgi|0000000005350263533|ti|535026|pi|0|	1
pgi|0000000005350263173|ti|535026|pi|0|	1
pgi|0000000005350262953|ti|535026|pi|0|	1
pgi|0000000005350262766|ti|535026|pi|0|	1
pgi|0000000000535026699|ti|535026|pi|0|	1
pgi|0000000005350261549|ti|535026|pi|0|	1
pgi|0000000005350263006|ti|535026|pi|0|	1
pgi|0000000005350264321|ti|535026|pi|0|	1
pgi|0000000005350262805|ti|535026|pi|0|	1
pgi|0000000005350261179|ti|535026|pi|0|	1
pgi|0000000005350262920|ti|535026|pi|0|	1
pgi|0000000000535026299|ti|535026|pi|0|	1
pgi|0000000005350263955|ti|535026|pi|0|	1
pgi|0000000005350261635|ti|535026|pi|0|	1
pgi|0000000000535026666|ti|535026|pi|0|	1
pgi|0000000005350263822|ti|535026|pi|0|	1
pgi|0000000005350261495|ti|535026|pi|0|	1
pgi|0000000005350263924|ti|535026|pi|0|	1
pgi|0000000000535026898|ti|535026|pi|0|	1
pgi|0000000000535026438|ti|535026|pi|0|	1
pgi|0000000005350261004|ti|535026|pi|0|	1
pgi|0000000000535026231|ti|535026|pi|0|	1
pgi|0000000000053502667|ti|535026|pi|0|	1
pgi|0000000000053502668|ti|535026|pi|0|	1
pgi|0000000005350263432|ti|535026|pi|0|	1
pgi|0000000005350262206|ti|535026|pi|0|	1
pgi|0000000005350263678|ti|535026|pi|0|	1
pgi|0000000005350262985|ti|535026|pi|0|	1
pgi|0000000005350261790|ti|535026|pi|0|	1
pgi|0000000000535026361|ti|535026|pi|0|	1
pgi|0000000005350261143|ti|535026|pi|0|	1
pgi|0000000005350263463|ti|535026|pi|0|	1
pgi|0000000005350263506|ti|535026|pi|0|	1
pgi|0000000005350263897|ti|535026|pi|0|	1
pgi|0000000005350263896|ti|535026|pi|0|	1
pgi|0000000000535026241|ti|535026|pi|0|	1
pgi|0000000005350261462|ti|535026|pi|0|	1
pgi|0000000005350263161|ti|535026|pi|0|	1
pgi|0000000005350261321|ti|535026|pi|0|	1
pgi|0000000005350263354|ti|535026|pi|0|	1
pgi|0000000005350261730|ti|535026|pi|0|	1
pgi|0000000005350263271|ti|535026|pi|0|	1
pgi|0000000000535026671|ti|535026|pi|0|	1
pgi|0000000005350261882|ti|535026|pi|0|	1
pgi|0000000005350262147|ti|535026|pi|0|	1
pgi|0000000005350261507|ti|535026|pi|0|	1
pgi|0000000005350262350|ti|535026|pi|0|	1
pgi|0000000005350262881|ti|535026|pi|0|	1
pgi|0000000005350262821|ti|535026|pi|0|	1
pgi|0000000005350262402|ti|535026|pi|0|	1
pgi|0000000005350263834|ti|535026|pi|0|	1
pgi|0000000000535026453|ti|535026|pi|0|	1
pgi|0000000005350263785|ti|535026|pi|0|	1
pgi|0000000005350261539|ti|535026|pi|0|	1
pgi|0000000000535026259|ti|535026|pi|0|	1
pgi|0000000005350263984|ti|535026|pi|0|	1
pgi|0000000005350262979|ti|535026|pi|0|	1
pgi|0000000000053502657|ti|535026|pi|0|	1
pgi|0000000005350262744|ti|535026|pi|0|	1
pgi|0000000005350262371|ti|535026|pi|0|	1
pgi|0000000005350264072|ti|535026|pi|0|	1
pgi|0000000005350263287|ti|535026|pi|0|	1
pgi|0000000000535026648|ti|535026|pi|0|	1
pgi|0000000005350261041|ti|535026|pi|0|	1
pgi|0000000005350263205|ti|535026|pi|0|	1
pgi|0000000005350261615|ti|535026|pi|0|	1
pgi|0000000005350263620|ti|535026|pi|0|	1
pgi|0000000005350263687|ti|535026|pi|0|	1
pgi|0000000005350263682|ti|535026|pi|0|	1
pgi|0000000005350261330|ti|535026|pi|0|	1
pgi|0000000005350263079|ti|535026|pi|0|	1
pgi|0000000005350261270|ti|535026|pi|0|	1
pgi|0000000000535026540|ti|535026|pi|0|	1
pgi|0000000005350261938|ti|535026|pi|0|	1
pgi|0000000005350261937|ti|535026|pi|0|	1
pgi|0000000005350262937|ti|535026|pi|0|	1
pgi|0000000005350264262|ti|535026|pi|0|	1
pgi|0000000000535026656|ti|535026|pi|0|	1
pgi|0000000000535026316|ti|535026|pi|0|	1
pgi|0000000000535026832|ti|535026|pi|0|	1
pgi|0000000005350261838|ti|535026|pi|0|	1
pgi|0000000005350262401|ti|535026|pi|0|	1
pgi|0000000000535026411|ti|535026|pi|0|	1
pgi|0000000005350262856|ti|535026|pi|0|	1
pgi|0000000005350261491|ti|535026|pi|0|	1
pgi|0000000005350264124|ti|535026|pi|0|	1
pgi|0000000005350261666|ti|535026|pi|0|	1
pgi|0000000005350263644|ti|535026|pi|0|	1
pgi|0000000005350261037|ti|535026|pi|0|	1
pgi|0000000005350263387|ti|535026|pi|0|	1
pgi|0000000005350263751|ti|535026|pi|0|	1
pgi|0000000005350263854|ti|535026|pi|0|	1
pgi|0000000005350262973|ti|535026|pi|0|	1
pgi|0000000005350264142|ti|535026|pi|0|	1
pgi|0000000000535026989|ti|535026|pi|0|	1
pgi|0000000005350263908|ti|535026|pi|0|	1
pgi|0000000005350262373|ti|535026|pi|0|	1
pgi|0000000005350262963|ti|535026|pi|0|	1
pgi|0000000000535026296|ti|535026|pi|0|	1
pgi|0000000005350262859|ti|535026|pi|0|	1
pgi|0000000005350263186|ti|535026|pi|0|	1
pgi|0000000000535026389|ti|535026|pi|0|	1
pgi|0000000005350263838|ti|535026|pi|0|	1
pgi|0000000005350262297|ti|535026|pi|0|	1
pgi|0000000000535026426|ti|535026|pi|0|	1
pgi|0000000005350263429|ti|535026|pi|0|	1
pgi|0000000000535026288|ti|535026|pi|0|	1
pgi|0000000000535026826|ti|535026|pi|0|	1
pgi|0000000000535026436|ti|535026|pi|0|	1
pgi|0000000005350263123|ti|535026|pi|0|	1
pgi|0000000000535026763|ti|535026|pi|0|	1
pgi|0000000005350262758|ti|535026|pi|0|	1
pgi|0000000000535026240|ti|535026|pi|0|	1
pgi|0000000005350261786|ti|535026|pi|0|	1
pgi|0000000005350261021|ti|535026|pi|0|	1
pgi|0000000000535026165|ti|535026|pi|0|	1
pgi|0000000000535026651|ti|535026|pi|0|	1
pgi|0000000005350263530|ti|535026|pi|0|	1
pgi|0000000005350263384|ti|535026|pi|0|	1
pgi|0000000000005350261|ti|535026|pi|0|	1
pgi|0000000000535026909|ti|535026|pi|0|	1
pgi|0000000000535026281|ti|535026|pi|0|	1
pgi|0000000005350263046|ti|535026|pi|0|	1
pgi|0000000005350262660|ti|535026|pi|0|	1
pgi|0000000000535026295|ti|535026|pi|0|	1
pgi|0000000000535026294|ti|535026|pi|0|	1
pgi|0000000005350262158|ti|535026|pi|0|	1
pgi|0000000005350262157|ti|535026|pi|0|	1
pgi|0000000005350261811|ti|535026|pi|0|	1
pgi|0000000005350263658|ti|535026|pi|0|	1
pgi|0000000005350262850|ti|535026|pi|0|	1
pgi|0000000005350264188|ti|535026|pi|0|	1
pgi|0000000005350262156|ti|535026|pi|0|	1
pgi|0000000005350262735|ti|535026|pi|0|	1
pgi|0000000005350261550|ti|535026|pi|0|	1
pgi|0000000005350262340|ti|535026|pi|0|	1
pgi|0000000005350262713|ti|535026|pi|0|	1
pgi|0000000005350262800|ti|535026|pi|0|	1
pgi|0000000005350262166|ti|535026|pi|0|	1
pgi|0000000005350264207|ti|535026|pi|0|	1
pgi|0000000000053502687|ti|535026|pi|0|	1
pgi|0000000005350261467|ti|535026|pi|0|	1
pgi|0000000005350261379|ti|535026|pi|0|	1
pgi|0000000005350263807|ti|535026|pi|0|	1
pgi|0000000005350262944|ti|535026|pi|0|	1
pgi|0000000000535026701|ti|535026|pi|0|	1
pgi|0000000005350262988|ti|535026|pi|0|	1
pgi|0000000000053502616|ti|535026|pi|0|	1
pgi|0000000005350262794|ti|535026|pi|0|	1
pgi|0000000005350263937|ti|535026|pi|0|	1
pgi|0000000005350261940|ti|535026|pi|0|	1
pgi|0000000005350261032|ti|535026|pi|0|	1
pgi|0000000000535026422|ti|535026|pi|0|	1
pgi|0000000005350263518|ti|535026|pi|0|	1
pgi|0000000005350261445|ti|535026|pi|0|	1
pgi|0000000005350262733|ti|535026|pi|0|	1
pgi|0000000005350262532|ti|535026|pi|0|	1
pgi|0000000005350264224|ti|535026|pi|0|	1
pgi|0000000000535026737|ti|535026|pi|0|	1
pgi|0000000005350264169|ti|535026|pi|0|	1
pgi|0000000005350263408|ti|535026|pi|0|	1
pgi|0000000000053502627|ti|535026|pi|0|	1
pgi|0000000005350261068|ti|535026|pi|0|	1
pgi|0000000000535026526|ti|535026|pi|0|	1
pgi|0000000005350263362|ti|535026|pi|0|	1
pgi|0000000005350261955|ti|535026|pi|0|	1
pgi|0000000000535026812|ti|535026|pi|0|	1
pgi|0000000000535026211|ti|535026|pi|0|	1
pgi|0000000005350263789|ti|535026|pi|0|	1
pgi|0000000005350264152|ti|535026|pi|0|	1
pgi|0000000000535026787|ti|535026|pi|0|	1
pgi|0000000000535026476|ti|535026|pi|0|	1
pgi|0000000005350263300|ti|535026|pi|0|	1
pgi|0000000005350261813|ti|535026|pi|0|	1
pgi|0000000005350261851|ti|535026|pi|0|	1
pgi|0000000000535026606|ti|535026|pi|0|	1
pgi|0000000005350262009|ti|535026|pi|0|	1
pgi|0000000005350263485|ti|535026|pi|0|	1
pgi|0000000005350263733|ti|535026|pi|0|	1
pgi|0000000000535026538|ti|535026|pi|0|	1
pgi|0000000005350262647|ti|535026|pi|0|	1
pgi|0000000005350262936|ti|535026|pi|0|	1
pgi|0000000005350262408|ti|535026|pi|0|	1
pgi|0000000000535026635|ti|535026|pi|0|	1
pgi|0000000005350262212|ti|535026|pi|0|	1
pgi|0000000005350261658|ti|535026|pi|0|	1
pgi|0000000005350261917|ti|535026|pi|0|	1
pgi|0000000005350263609|ti|535026|pi|0|	1
pgi|0000000005350261578|ti|535026|pi|0|	1
pgi|0000000005350261729|ti|535026|pi|0|	1
pgi|0000000000535026246|ti|535026|pi|0|	1
pgi|0000000000535026646|ti|535026|pi|0|	1
pgi|0000000000535026688|ti|535026|pi|0|	1
pgi|0000000005350261210|ti|535026|pi|0|	1
pgi|0000000005350262889|ti|535026|pi|0|	1
pgi|0000000005350264195|ti|535026|pi|0|	1
pgi|0000000005350262160|ti|535026|pi|0|	1
pgi|0000000005350263802|ti|535026|pi|0|	1
pgi|0000000000053502690|ti|535026|pi|0|	1
pgi|0000000005350261063|ti|535026|pi|0|	1
pgi|0000000005350263808|ti|535026|pi|0|	1
pgi|0000000000535026247|ti|535026|pi|0|	1
pgi|0000000005350263537|ti|535026|pi|0|	1
pgi|0000000005350263356|ti|535026|pi|0|	1
pgi|0000000005350262309|ti|535026|pi|0|	1
pgi|0000000005350262311|ti|535026|pi|0|	1
pgi|0000000005350261298|ti|535026|pi|0|	1
pgi|0000000005350263204|ti|535026|pi|0|	1
pgi|0000000005350263040|ti|535026|pi|0|	1
pgi|0000000005350264226|ti|535026|pi|0|	1
pgi|0000000005350261040|ti|535026|pi|0|	1
pgi|0000000000535026866|ti|535026|pi|0|	1
pgi|0000000005350262847|ti|535026|pi|0|	1
pgi|0000000005350263201|ti|535026|pi|0|	1
pgi|0000000005350261925|ti|535026|pi|0|	1
pgi|0000000000535026946|ti|535026|pi|0|	1
pgi|0000000000535026782|ti|535026|pi|0|	1
pgi|0000000005350261402|ti|535026|pi|0|	1
pgi|0000000000535026349|ti|535026|pi|0|	1
pgi|0000000005350263700|ti|535026|pi|0|	1
pgi|0000000005350263415|ti|535026|pi|0|	1
pgi|0000000005350261046|ti|535026|pi|0|	1
pgi|0000000005350263525|ti|535026|pi|0|	1
pgi|0000000000535026228|ti|535026|pi|0|	1
pgi|0000000005350261492|ti|535026|pi|0|	1
pgi|0000000000535026208|ti|535026|pi|0|	1
pgi|0000000000053502632|ti|535026|pi|0|	1
pgi|0000000005350263600|ti|535026|pi|0|	1
pgi|0000000005350262788|ti|535026|pi|0|	1
pgi|0000000005350262619|ti|535026|pi|0|	1
pgi|0000000000535026972|ti|535026|pi|0|	1
pgi|0000000005350261011|ti|535026|pi|0|	1
pgi|0000000005350263713|ti|535026|pi|0|	1
pgi|0000000005350262876|ti|535026|pi|0|	1
pgi|0000000000535026848|ti|535026|pi|0|	1
pgi|0000000005350264056|ti|535026|pi|0|	1
pgi|0000000005350262224|ti|535026|pi|0|	1
pgi|0000000005350262754|ti|535026|pi|0|	1
pgi|0000000005350261830|ti|535026|pi|0|	1
pgi|0000000005350261957|ti|535026|pi|0|	1
pgi|0000000005350263423|ti|535026|pi|0|	1
pgi|0000000005350261659|ti|535026|pi|0|	1
pgi|0000000005350262853|ti|535026|pi|0|	1
pgi|0000000005350263932|ti|535026|pi|0|	1
pgi|0000000000535026745|ti|535026|pi|0|	1
pgi|0000000000053502681|ti|535026|pi|0|	1
pgi|0000000005350261529|ti|535026|pi|0|	1
pgi|0000000005350261386|ti|535026|pi|0|	1
pgi|0000000005350262370|ti|535026|pi|0|	1
pgi|0000000000535026625|ti|535026|pi|0|	1
pgi|0000000005350264078|ti|535026|pi|0|	1
pgi|0000000000535026728|ti|535026|pi|0|	1
pgi|0000000005350261525|ti|535026|pi|0|	1
pgi|0000000005350263116|ti|535026|pi|0|	1
pgi|0000000005350263223|ti|535026|pi|0|	1
pgi|0000000005350261731|ti|535026|pi|0|	1
pgi|0000000005350262461|ti|535026|pi|0|	1
pgi|0000000000535026577|ti|535026|pi|0|	1
pgi|0000000000535026597|ti|535026|pi|0|	1
pgi|0000000005350263704|ti|535026|pi|0|	1
pgi|0000000005350261409|ti|535026|pi|0|	1
pgi|0000000005350264214|ti|535026|pi|0|	1
pgi|0000000005350261845|ti|535026|pi|0|	1
pgi|0000000005350263291|ti|535026|pi|0|	1
pgi|0000000005350264116|ti|535026|pi|0|	1
pgi|0000000005350262997|ti|535026|pi|0|	1
pgi|0000000005350263380|ti|535026|pi|0|	1
pgi|0000000005350263826|ti|535026|pi|0|	1
pgi|0000000000535026493|ti|535026|pi|0|	1
pgi|0000000000535026284|ti|535026|pi|0|	1
pgi|0000000005350263363|ti|535026|pi|0|	1
pgi|0000000005350263772|ti|535026|pi|0|	1
pgi|0000000005350262909|ti|535026|pi|0|	1
pgi|0000000005350261963|ti|535026|pi|0|	1
pgi|0000000005350264013|ti|535026|pi|0|	1
pgi|0000000000535026626|ti|535026|pi|0|	1
pgi|0000000005350262934|ti|535026|pi|0|	1
pgi|0000000005350262728|ti|535026|pi|0|	1
pgi|0000000005350263424|ti|535026|pi|0|	1
pgi|0000000005350262139|ti|535026|pi|0|	1
pgi|0000000005350261686|ti|535026|pi|0|	1
pgi|0000000005350261506|ti|535026|pi|0|	1
pgi|0000000005350263145|ti|535026|pi|0|	1
pgi|0000000005350262263|ti|535026|pi|0|	1
pgi|0000000005350261642|ti|535026|pi|0|	1
pgi|0000000005350261641|ti|535026|pi|0|	1
pgi|0000000005350262356|ti|535026|pi|0|	1
pgi|0000000005350263817|ti|535026|pi|0|	1
pgi|0000000000535026236|ti|535026|pi|0|	1
pgi|0000000005350262907|ti|535026|pi|0|	1
pgi|0000000005350263913|ti|535026|pi|0|	1
pgi|0000000000535026871|ti|535026|pi|0|	1
pgi|0000000005350263580|ti|535026|pi|0|	1
pgi|0000000005350264241|ti|535026|pi|0|	1
pgi|0000000005350262560|ti|535026|pi|0|	1
pgi|0000000005350261484|ti|535026|pi|0|	1
pgi|0000000005350263990|ti|535026|pi|0|	1
pgi|0000000005350263119|ti|535026|pi|0|	1
pgi|0000000005350261127|ti|535026|pi|0|	1
pgi|0000000000535026736|ti|535026|pi|0|	1
pgi|0000000005350261665|ti|535026|pi|0|	1
pgi|0000000005350261687|ti|535026|pi|0|	1
pgi|0000000000535026317|ti|535026|pi|0|	1
pgi|0000000005350263375|ti|535026|pi|0|	1
pgi|0000000005350264197|ti|535026|pi|0|	1
pgi|0000000000535026192|ti|535026|pi|0|	1
pgi|0000000000535026469|ti|535026|pi|0|	1
pgi|0000000005350263737|ti|535026|pi|0|	1
pgi|0000000005350264219|ti|535026|pi|0|	1
pgi|0000000000535026365|ti|535026|pi|0|	1
pgi|0000000005350261099|ti|535026|pi|0|	1
pgi|0000000005350263852|ti|535026|pi|0|	1
pgi|0000000005350261390|ti|535026|pi|0|	1
pgi|0000000005350261432|ti|535026|pi|0|	1
pgi|0000000005350263470|ti|535026|pi|0|	1
pgi|0000000005350261034|ti|535026|pi|0|	1
pgi|0000000005350263467|ti|535026|pi|0|	1
pgi|0000000005350263548|ti|535026|pi|0|	1
pgi|0000000000535026779|ti|535026|pi|0|	1
pgi|0000000005350262621|ti|535026|pi|0|	1
pgi|0000000005350262779|ti|535026|pi|0|	1
pgi|0000000005350264135|ti|535026|pi|0|	1
pgi|0000000005350263604|ti|535026|pi|0|	1
pgi|0000000005350263397|ti|535026|pi|0|	1
pgi|0000000000005350264|ti|535026|pi|0|	1
pgi|0000000005350264200|ti|535026|pi|0|	1
pgi|0000000005350261924|ti|535026|pi|0|	1
pgi|0000000005350263584|ti|535026|pi|0|	1
pgi|0000000005350262421|ti|535026|pi|0|	1
pgi|0000000005350263004|ti|535026|pi|0|	1
pgi|0000000005350263958|ti|535026|pi|0|	1
pgi|0000000005350262905|ti|535026|pi|0|	1
pgi|0000000000535026327|ti|535026|pi|0|	1
pgi|0000000000535026774|ti|535026|pi|0|	1
pgi|0000000005350263795|ti|535026|pi|0|	1
pgi|0000000005350262196|ti|535026|pi|0|	1
pgi|0000000005350262525|ti|535026|pi|0|	1
pgi|0000000005350261351|ti|535026|pi|0|	1
pgi|0000000005350263954|ti|535026|pi|0|	1
pgi|0000000005350261795|ti|535026|pi|0|	1
pgi|0000000005350263797|ti|535026|pi|0|	1
pgi|0000000005350261652|ti|535026|pi|0|	1
pgi|0000000000535026189|ti|535026|pi|0|	1
pgi|0000000000535026564|ti|535026|pi|0|	1
pgi|0000000005350261736|ti|535026|pi|0|	1
pgi|0000000005350262854|ti|535026|pi|0|	1
pgi|0000000000535026598|ti|535026|pi|0|	1
pgi|0000000000535026994|ti|535026|pi|0|	1
pgi|0000000005350262492|ti|535026|pi|0|	1
pgi|0000000005350261201|ti|535026|pi|0|	1
pgi|0000000005350261283|ti|535026|pi|0|	1
pgi|0000000005350263516|ti|535026|pi|0|	1
pgi|0000000005350262894|ti|535026|pi|0|	1
pgi|0000000005350262895|ti|535026|pi|0|	1
pgi|0000000005350264183|ti|535026|pi|0|	1
pgi|0000000005350262208|ti|535026|pi|0|	1
pgi|0000000000535026454|ti|535026|pi|0|	1
pgi|0000000000535026371|ti|535026|pi|0|	1
pgi|0000000005350263709|ti|535026|pi|0|	1
pgi|0000000000535026673|ti|535026|pi|0|	1
pgi|0000000005350263630|ti|535026|pi|0|	1
pgi|0000000000535026278|ti|535026|pi|0|	1
pgi|0000000005350261667|ti|535026|pi|0|	1
pgi|0000000000535026571|ti|535026|pi|0|	1
pgi|0000000000535026995|ti|535026|pi|0|	1
pgi|0000000005350264266|ti|535026|pi|0|	1
pgi|0000000005350262557|ti|535026|pi|0|	1
pgi|0000000000535026718|ti|535026|pi|0|	1
pgi|0000000000535026164|ti|535026|pi|0|	1
pgi|0000000000535026752|ti|535026|pi|0|	1
pgi|0000000005350263125|ti|535026|pi|0|	1
pgi|0000000000535026766|ti|535026|pi|0|	1
pgi|0000000005350262893|ti|535026|pi|0|	1
pgi|0000000005350263632|ti|535026|pi|0|	1
pgi|0000000000535026586|ti|535026|pi|0|	1
pgi|0000000005350262922|ti|535026|pi|0|	1
pgi|0000000005350261411|ti|535026|pi|0|	1
pgi|0000000005350262845|ti|535026|pi|0|	1
pgi|0000000000535026291|ti|535026|pi|0|	1
pgi|0000000000535026960|ti|535026|pi|0|	1
pgi|0000000005350261416|ti|535026|pi|0|	1
pgi|0000000005350262522|ti|535026|pi|0|	1
pgi|0000000005350263059|ti|535026|pi|0|	1
pgi|0000000005350261468|ti|535026|pi|0|	1
pgi|0000000005350264232|ti|535026|pi|0|	1
pgi|0000000005350262655|ti|535026|pi|0|	1
pgi|0000000005350262127|ti|535026|pi|0|	1
pgi|0000000005350263062|ti|535026|pi|0|	1
pgi|0000000000535026114|ti|535026|pi|0|	1
pgi|0000000005350262467|ti|535026|pi|0|	1
pgi|0000000005350261400|ti|535026|pi|0|	1
pgi|0000000005350263226|ti|535026|pi|0|	1
pgi|0000000005350261146|ti|535026|pi|0|	1
pgi|0000000000535026366|ti|535026|pi|0|	1
pgi|0000000005350261898|ti|535026|pi|0|	1
pgi|0000000005350261589|ti|535026|pi|0|	1
pgi|0000000005350262333|ti|535026|pi|0|	1
pgi|0000000005350264273|ti|535026|pi|0|	1
pgi|0000000005350261815|ti|535026|pi|0|	1
pgi|0000000005350263749|ti|535026|pi|0|	1
pgi|0000000005350263275|ti|535026|pi|0|	1
pgi|0000000005350263044|ti|535026|pi|0|	1
pgi|0000000005350263043|ti|535026|pi|0|	1
pgi|0000000000535026283|ti|535026|pi|0|	1
pgi|0000000005350263541|ti|535026|pi|0|	1
pgi|0000000005350261221|ti|535026|pi|0|	1
pgi|0000000005350261874|ti|535026|pi|0|	1
pgi|0000000005350261077|ti|535026|pi|0|	1
pgi|0000000005350262517|ti|535026|pi|0|	1
pgi|0000000000535026263|ti|535026|pi|0|	1
pgi|0000000005350264216|ti|535026|pi|0|	1
pgi|0000000005350261280|ti|535026|pi|0|	1
pgi|0000000005350262247|ti|535026|pi|0|	1
pgi|0000000005350261824|ti|535026|pi|0|	1
pgi|0000000005350263274|ti|535026|pi|0|	1
pgi|0000000005350263048|ti|535026|pi|0|	1
pgi|0000000005350263996|ti|535026|pi|0|	1
pgi|0000000005350262331|ti|535026|pi|0|	1
pgi|0000000005350261751|ti|535026|pi|0|	1
pgi|0000000005350262232|ti|535026|pi|0|	1
pgi|0000000005350261663|ti|535026|pi|0|	1
pgi|0000000005350264234|ti|535026|pi|0|	1
pgi|0000000000535026822|ti|535026|pi|0|	1
pgi|0000000000535026579|ti|535026|pi|0|	1
pgi|0000000005350263539|ti|535026|pi|0|	1
pgi|0000000005350261180|ti|535026|pi|0|	1
pgi|0000000000535026578|ti|535026|pi|0|	1
pgi|0000000005350261890|ti|535026|pi|0|	1
pgi|0000000005350262367|ti|535026|pi|0|	1
pgi|0000000000535026778|ti|535026|pi|0|	1
pgi|0000000000535026269|ti|535026|pi|0|	1
pgi|0000000005350262836|ti|535026|pi|0|	1
pgi|0000000005350263601|ti|535026|pi|0|	1
pgi|0000000005350261752|ti|535026|pi|0|	1
pgi|0000000005350262284|ti|535026|pi|0|	1
pgi|0000000005350261015|ti|535026|pi|0|	1
pgi|0000000000535026649|ti|535026|pi|0|	1
pgi|0000000005350261897|ti|535026|pi|0|	1
pgi|0000000005350261541|ti|535026|pi|0|	1
pgi|0000000005350261671|ti|535026|pi|0|	1
pgi|0000000005350264166|ti|535026|pi|0|	1
pgi|0000000005350263285|ti|535026|pi|0|	1
pgi|0000000000535026148|ti|535026|pi|0|	1
pgi|0000000000053502639|ti|535026|pi|0|	1
pgi|0000000005350263931|ti|535026|pi|0|	1
pgi|0000000005350262643|ti|535026|pi|0|	1
pgi|0000000005350261333|ti|535026|pi|0|	1
pgi|0000000000535026811|ti|535026|pi|0|	1
pgi|0000000005350263393|ti|535026|pi|0|	1
pgi|0000000005350263367|ti|535026|pi|0|	1
pgi|0000000000535026691|ti|535026|pi|0|	1
pgi|0000000000535026225|ti|535026|pi|0|	1
pgi|0000000005350262429|ti|535026|pi|0|	1
pgi|0000000005350263081|ti|535026|pi|0|	1
pgi|0000000005350261336|ti|535026|pi|0|	1
pgi|0000000000535026600|ti|535026|pi|0|	1
pgi|0000000000535026734|ti|535026|pi|0|	1
pgi|0000000000535026609|ti|535026|pi|0|	1
pgi|0000000005350263215|ti|535026|pi|0|	1
pgi|0000000005350262641|ti|535026|pi|0|	1
pgi|0000000005350261216|ti|535026|pi|0|	1
pgi|0000000005350262259|ti|535026|pi|0|	1
pgi|0000000005350262406|ti|535026|pi|0|	1
pgi|0000000005350263747|ti|535026|pi|0|	1
pgi|0000000005350263922|ti|535026|pi|0|	1
pgi|0000000000535026900|ti|535026|pi|0|	1
pgi|0000000005350261501|ti|535026|pi|0|	1
pgi|0000000005350263381|ti|535026|pi|0|	1
pgi|0000000005350264238|ti|535026|pi|0|	1
pgi|0000000005350262995|ti|535026|pi|0|	1
pgi|0000000000535026414|ti|535026|pi|0|	1
pgi|0000000005350261930|ti|535026|pi|0|	1
pgi|0000000000535026829|ti|535026|pi|0|	1
pgi|0000000000535026379|ti|535026|pi|0|	1
pgi|0000000005350262491|ti|535026|pi|0|	1
pgi|0000000000535026876|ti|535026|pi|0|	1
pgi|0000000000535026869|ti|535026|pi|0|	1
pgi|0000000000535026119|ti|535026|pi|0|	1
pgi|0000000005350264141|ti|535026|pi|0|	1
pgi|0000000005350261318|ti|535026|pi|0|	1
pgi|0000000000535026937|ti|535026|pi|0|	1
pgi|0000000000535026844|ti|535026|pi|0|	1
pgi|0000000005350263338|ti|535026|pi|0|	1
pgi|0000000005350264215|ti|535026|pi|0|	1
pgi|0000000000535026716|ti|535026|pi|0|	1
pgi|0000000000535026229|ti|535026|pi|0|	1
pgi|0000000005350262969|ti|535026|pi|0|	1
pgi|0000000005350262233|ti|535026|pi|0|	1
pgi|0000000000535026789|ti|535026|pi|0|	1
pgi|0000000000535026663|ti|535026|pi|0|	1
pgi|0000000005350262781|ti|535026|pi|0|	1
pgi|0000000005350263104|ti|535026|pi|0|	1
pgi|0000000000535026570|ti|535026|pi|0|	1
pgi|0000000005350263899|ti|535026|pi|0|	1
pgi|0000000005350263998|ti|535026|pi|0|	1
pgi|0000000005350263712|ti|535026|pi|0|	1
pgi|0000000005350264071|ti|535026|pi|0|	1
pgi|0000000000535026320|ti|535026|pi|0|	1
pgi|0000000000535026741|ti|535026|pi|0|	1
pgi|0000000005350262450|ti|535026|pi|0|	1
pgi|0000000000535026198|ti|535026|pi|0|	1
pgi|0000000005350261626|ti|535026|pi|0|	1
pgi|0000000005350261683|ti|535026|pi|0|	1
pgi|0000000005350261329|ti|535026|pi|0|	1
pgi|0000000000535026312|ti|535026|pi|0|	1
pgi|0000000005350263728|ti|535026|pi|0|	1
pgi|0000000005350263258|ti|535026|pi|0|	1
pgi|0000000005350263792|ti|535026|pi|0|	1
pgi|0000000005350262916|ti|535026|pi|0|	1
pgi|0000000005350261822|ti|535026|pi|0|	1
pgi|0000000005350262663|ti|535026|pi|0|	1
pgi|0000000005350262642|ti|535026|pi|0|	1
pgi|0000000005350264036|ti|535026|pi|0|	1
pgi|0000000005350262646|ti|535026|pi|0|	1
pgi|0000000005350261855|ti|535026|pi|0|	1
pgi|0000000005350263850|ti|535026|pi|0|	1
pgi|0000000000535026355|ti|535026|pi|0|	1
pgi|0000000000535026386|ti|535026|pi|0|	1
pgi|0000000005350261370|ti|535026|pi|0|	1
pgi|0000000005350263683|ti|535026|pi|0|	1
pgi|0000000005350263511|ti|535026|pi|0|	1
pgi|0000000005350263544|ti|535026|pi|0|	1
pgi|0000000005350263521|ti|535026|pi|0|	1
pgi|0000000005350262883|ti|535026|pi|0|	1
pgi|0000000005350262202|ti|535026|pi|0|	1
